transaction_id,customer_id,card_number,transaction_date,transaction_time,amount,merchant_name,merchant_category,city,state,response_code,is_fraud
TXN_00000961,CUST_000287,2247,2025-05-21,22:07:04,62.47,Amazon,Online Retail,Columbus,OH,00,0
TXN_00000648,CUST_000284,4233,2025-05-22,18:26:04,92.87,Hilton,Hotel,Warren,MI,00,0
TXN_00000970,CUST_000308,0695,2025-05-23,04:15:04,249.83,Best Buy Online,Online Retail,Chicago,IL,00,0
TXN_00000021,CUST_000465,7347,2025-05-23,06:02:04,4.02,Exxon,Gas Station,Remote_HI,HI,51,1
TXN_00000446,CUST_000222,2824,2025-05-23,11:56:04,166.81,Mall ATM,ATM,Rockford,IL,00,0
TXN_00000342,CUST_000188,8361,2025-05-23,14:39:04,30.62,CVS,Pharmacy,Raleigh,NC,00,0
TXN_00000998,CUST_000175,4721,2025-05-23,19:01:04,149.63,Amazon,Online Retail,Springfield,IL,00,0
TXN_00000807,CUST_000343,8409,2025-05-23,19:39:04,29.74,Shell,Gas Station,Pittsburgh,PA,00,0
TXN_00000371,CUST_000457,3715,2025-05-24,00:45:04,105.38,Kroger,Grocery,Syracuse,NY,00,0
TXN_00000741,CUST_000013,9705,2025-05-24,01:40:04,72.9,Mobil,Gas Station,Raleigh,NC,00,0
TXN_00000702,CUST_000358,7399,2025-05-24,03:52:04,139.09,Walmart,Grocery,Miami,FL,00,0
TXN_00000485,CUST_000027,0200,2025-05-24,05:50:04,39.68,Kroger,Grocery,Augusta,GA,00,0
TXN_00000099,CUST_000029,4064,2025-05-24,07:00:04,90.96,Target,Grocery,Sacramento,CA,00,0
TXN_00000922,CUST_000419,6970,2025-05-24,07:52:04,159.55,Macy's,Department Store,Miami,FL,00,0
TXN_00000422,CUST_000251,5787,2025-05-24,11:05:04,89.81,Subway,Restaurant,Durham,NC,00,0
TXN_00000123,CUST_000286,2507,2025-05-24,15:42:04,44.96,Exxon,Gas Station,New York,NY,00,0
TXN_00000203,CUST_000086,8612,2025-05-24,18:15:04,110.36,Safeway,Grocery,Los Angeles,CA,00,0
TXN_00000909,CUST_000107,7268,2025-05-24,19:11:04,11.84,Whole Foods,Grocery,Rochester,NY,00,0
TXN_00000212,CUST_000082,3145,2025-05-24,20:37:04,208.86,Amazon,Online Retail,Greensboro,NC,00,0
TXN_00000959,CUST_000231,5705,2025-05-25,10:13:04,80.68,Gas Station ATM,ATM,Grand Rapids,MI,00,0
TXN_00000049,CUST_000232,7661,2025-05-25,10:15:04,1.73,Best Western,Hotel,Remote_MT,MT,61,1
TXN_00000296,CUST_000456,0580,2025-05-25,18:42:04,244.05,Best Western,Hotel,Augusta,GA,00,0
TXN_00000254,CUST_000155,8992,2025-05-25,21:05:04,47.62,Shell,Gas Station,Dallas,TX,00,0
TXN_00000080,CUST_000041,8299,2025-05-26,02:03:04,84.17,Starbucks,Restaurant,Warren,MI,00,0
TXN_00000139,CUST_000097,9180,2025-05-26,11:41:04,12.26,Rite Aid,Pharmacy,Sterling Heights,MI,00,0
TXN_00000565,CUST_000160,0564,2025-05-26,11:41:04,269.21,Best Buy Online,Online Retail,San Francisco,CA,00,0
TXN_00000283,CUST_000106,1570,2025-05-26,13:17:04,65.97,Mobil,Gas Station,Chicago,IL,00,0
TXN_00000619,CUST_000096,0515,2025-05-26,13:49:04,69.0,Target,Grocery,Allentown,PA,00,0
TXN_00000269,CUST_000234,0347,2025-05-26,19:37:04,391.36,Convenience Store ATM,ATM,Rockford,IL,00,0
TXN_00000610,CUST_000041,4186,2025-05-27,02:42:04,6.39,Walgreens,Pharmacy,Erie,PA,00,0
TXN_00000872,CUST_000480,0898,2025-05-27,12:58:04,124.59,JCPenney,Department Store,Warren,MI,00,0
TXN_00000808,CUST_000100,3239,2025-05-27,14:43:04,319.27,Hyatt,Hotel,Buffalo,NY,00,0
TXN_00000527,CUST_000475,3513,2025-05-27,15:25:04,29.4,Kroger,Grocery,Buffalo,NY,00,0
TXN_00000282,CUST_000058,2357,2025-05-28,01:20:04,79.8,Sports Arena,Entertainment,Houston,TX,00,0
TXN_00000820,CUST_000212,8197,2025-05-28,01:22:04,40.43,Rite Aid,Pharmacy,Savannah,GA,00,0
TXN_00000833,CUST_000133,2318,2025-05-28,09:14:04,61.45,Olive Garden,Restaurant,Columbus,OH,00,0
TXN_00000250,CUST_000303,1705,2025-05-28,11:53:04,83.98,Theme Park,Entertainment,San Diego,CA,00,0
TXN_00000760,CUST_000326,1114,2025-05-28,14:32:04,27.07,Pharmacy Plus,Pharmacy,Tampa,FL,00,0
TXN_00000113,CUST_000109,2503,2025-05-28,17:23:04,915.09,Circuit City,Electronics,Columbus,OH,00,0
TXN_00000251,CUST_000037,3383,2025-05-28,17:55:04,692.19,Circuit City,Electronics,Durham,NC,00,0
TXN_00000849,CUST_000430,9821,2025-05-29,07:30:04,100.63,Walmart.com,Online Retail,Erie,PA,00,0
TXN_00000098,CUST_000040,2587,2025-05-29,14:32:04,63.02,BP,Gas Station,Atlanta,GA,00,0
TXN_00000194,CUST_000284,6995,2025-05-29,15:12:04,47.68,Theme Park,Entertainment,Grand Rapids,MI,00,0
TXN_00000090,CUST_000182,4437,2025-05-30,02:43:04,24.18,Pharmacy Plus,Pharmacy,Peoria,IL,00,0
TXN_00000879,CUST_000478,3358,2025-05-30,02:55:04,167.55,Fry's Electronics,Electronics,Charlotte,NC,00,0
TXN_00000359,CUST_000486,7540,2025-05-30,03:53:04,1017.69,Best Buy,Electronics,San Francisco,CA,00,0
TXN_00000628,CUST_000346,7607,2025-05-30,05:04:04,56.74,Macy's,Department Store,Columbus,GA,00,0
TXN_00000458,CUST_000252,8633,2025-05-30,12:55:04,94.01,Macy's,Department Store,New York,NY,00,0
TXN_00000583,CUST_000466,1668,2025-05-30,23:58:04,66.89,Olive Garden,Restaurant,Tampa,FL,00,0
TXN_00000017,CUST_000060,5698,2025-05-31,00:10:04,785.12,Chevron,Gas Station,Remote_VT,VT,05,1
TXN_00000006,CUST_000329,2814,2025-05-31,02:58:04,4.37,Bowling Alley,Entertainment,Houston,TX,51,1
TXN_00000835,CUST_000030,4421,2025-05-31,12:32:04,64.03,Concert Hall,Entertainment,Sterling Heights,MI,00,0
TXN_00000581,CUST_000434,3943,2025-05-31,15:16:04,48.95,Walgreens,Pharmacy,Pittsburgh,PA,00,0
TXN_00000871,CUST_000338,0587,2025-05-31,20:14:04,44.3,Exxon,Gas Station,Houston,TX,00,0
TXN_00000690,CUST_000491,8519,2025-06-01,03:13:04,222.33,Best Buy Online,Online Retail,Raleigh,NC,00,0
TXN_00000664,CUST_000168,3502,2025-06-01,03:13:04,346.93,Marriott,Hotel,Columbus,OH,00,0
TXN_00000305,CUST_000315,7072,2025-06-01,05:22:04,103.04,Walmart,Grocery,Springfield,IL,00,0
TXN_00000873,CUST_000065,8424,2025-06-01,16:19:04,1023.06,Fry's Electronics,Electronics,Detroit,MI,00,0
TXN_00000122,CUST_000496,0965,2025-06-01,17:59:04,25.06,Bank ATM,ATM,Springfield,IL,00,0
TXN_00000426,CUST_000101,0445,2025-06-01,22:30:04,414.49,Mall ATM,ATM,Sacramento,CA,00,0
TXN_00000206,CUST_000074,9968,2025-06-02,01:49:04,37.42,Movie Theater,Entertainment,Pittsburgh,PA,00,0
TXN_00000967,CUST_000382,8384,2025-06-02,05:11:04,99.02,Subway,Restaurant,Cincinnati,OH,00,0
TXN_00000329,CUST_000332,7028,2025-06-02,08:30:04,21.49,Exxon,Gas Station,Grand Rapids,MI,00,0
TXN_00000201,CUST_000048,8780,2025-06-02,09:34:04,46.74,Exxon,Gas Station,Grand Rapids,MI,00,0
TXN_00000302,CUST_000005,4430,2025-06-02,16:52:04,22.87,Whole Foods,Grocery,Grand Rapids,MI,00,0
TXN_00000424,CUST_000385,8956,2025-06-02,18:17:04,218.4,Best Western,Hotel,Erie,PA,00,0
TXN_00000540,CUST_000221,4510,2025-06-02,18:31:04,113.09,Mall ATM,ATM,Jacksonville,FL,00,0
TXN_00000050,CUST_000196,8367,2025-06-03,01:29:04,1180.25,Walmart.com,Online Retail,Remote_MT,MT,14,1
TXN_00000029,CUST_000360,8233,2025-06-03,02:31:04,1964.91,Holiday Inn,Hotel,Greensboro,NC,05,1
TXN_00000258,CUST_000044,6938,2025-06-03,04:25:04,333.18,RadioShack,Electronics,Rochester,NY,00,0
TXN_00000238,CUST_000497,4578,2025-06-03,06:17:04,146.51,Amazon,Online Retail,Erie,PA,00,0
TXN_00000130,CUST_000294,6134,2025-06-03,08:16:04,46.79,Safeway,Grocery,Syracuse,NY,00,0
TXN_00000436,CUST_000366,2418,2025-06-03,13:24:04,57.24,Credit Union ATM,ATM,San Diego,CA,00,0
TXN_00000210,CUST_000331,0809,2025-06-03,19:20:04,934.58,Micro Center,Electronics,Miami,FL,00,0
TXN_00000312,CUST_000125,1002,2025-06-03,21:37:04,73.21,Mobil,Gas Station,Toledo,OH,00,0
TXN_00000649,CUST_000381,9977,2025-06-04,00:14:04,72.9,Mobil,Gas Station,San Diego,CA,00,0
TXN_00000211,CUST_000458,7881,2025-06-04,00:43:04,261.04,Convenience Store ATM,ATM,Tampa,FL,00,0
TXN_00000404,CUST_000001,4653,2025-06-05,06:11:04,373.51,RadioShack,Electronics,Houston,TX,00,0
TXN_00000191,CUST_000423,5037,2025-06-05,09:09:04,47.21,Health Mart,Pharmacy,Sterling Heights,MI,00,0
TXN_00000226,CUST_000151,9735,2025-06-05,18:41:04,366.89,Best Western,Hotel,Sacramento,CA,00,0
TXN_00000468,CUST_000386,0340,2025-06-06,01:03:04,69.32,Sports Arena,Entertainment,Savannah,GA,00,0
TXN_00000247,CUST_000357,9821,2025-06-06,01:43:04,50.44,Concert Hall,Entertainment,Peoria,IL,00,0
TXN_00000832,CUST_000466,0898,2025-06-06,07:34:04,52.34,BP,Gas Station,Rochester,NY,00,0
TXN_00000129,CUST_000254,3404,2025-06-06,08:50:04,104.38,Target.com,Online Retail,Columbus,GA,00,0
TXN_00000447,CUST_000037,5766,2025-06-06,11:39:04,204.34,Convenience Store ATM,ATM,Chicago,IL,00,0
TXN_00000880,CUST_000190,9574,2025-06-06,14:34:04,31.67,JCPenney,Department Store,Chicago,IL,00,0
TXN_00000749,CUST_000406,8255,2025-06-06,14:40:04,23.11,Bowling Alley,Entertainment,Erie,PA,00,0
TXN_00000081,CUST_000443,0784,2025-06-06,18:01:04,83.87,Kohl's,Department Store,Cincinnati,OH,00,0
TXN_00000969,CUST_000423,4091,2025-06-06,21:55:04,286.54,Amazon,Online Retail,Syracuse,NY,00,0
TXN_00000112,CUST_000116,0021,2025-06-06,23:53:04,286.37,Best Western,Hotel,Philadelphia,PA,00,0
TXN_00000209,CUST_000414,5257,2025-06-07,10:32:04,194.8,Best Western,Hotel,Rockford,IL,00,0
TXN_00000375,CUST_000047,5732,2025-06-07,11:36:04,281.46,Hyatt,Hotel,Charlotte,NC,00,0
TXN_00000622,CUST_000340,7023,2025-06-07,20:17:04,47.29,Subway,Restaurant,Dallas,TX,00,0
TXN_00000452,CUST_000103,1416,2025-06-07,22:20:04,23.86,Exxon,Gas Station,San Francisco,CA,00,0
TXN_00000430,CUST_000459,0231,2025-06-08,06:49:04,118.83,Convenience Store ATM,ATM,Chicago,IL,00,0
TXN_00000399,CUST_000385,3971,2025-06-08,08:21:04,38.84,Bowling Alley,Entertainment,Detroit,MI,00,0
TXN_00000721,CUST_000195,8665,2025-06-08,16:28:04,90.51,Subway,Restaurant,Raleigh,NC,00,0
TXN_00000415,CUST_000261,0024,2025-06-08,20:49:04,640.09,Micro Center,Electronics,Allentown,PA,00,0
TXN_00000596,CUST_000106,6155,2025-06-08,21:43:04,68.94,Movie Theater,Entertainment,Raleigh,NC,00,0
TXN_00000490,CUST_000357,4812,2025-06-08,22:46:04,171.73,Amazon,Online Retail,Chicago,IL,00,0
TXN_00000166,CUST_000154,1722,2025-06-08,23:39:04,59.7,eBay,Online Retail,Columbus,OH,00,0
TXN_00000524,CUST_000381,3640,2025-06-09,04:10:04,235.69,Macy's,Department Store,Los Angeles,CA,00,0
TXN_00000061,CUST_000165,8203,2025-06-09,12:21:04,247.7,Best Western,Hotel,Grand Rapids,MI,00,0
TXN_00000185,CUST_000077,7012,2025-06-09,13:40:04,60.43,Kroger,Grocery,Erie,PA,00,0
TXN_00000321,CUST_000013,6580,2025-06-09,15:46:04,195.64,Kohl's,Department Store,Grand Rapids,MI,00,0
TXN_00000284,CUST_000457,1422,2025-06-10,01:49:04,33.36,Macy's,Department Store,Detroit,MI,00,0
TXN_00000128,CUST_000096,5790,2025-06-10,04:36:04,31.65,CVS,Pharmacy,Jacksonville,FL,00,0
TXN_00000469,CUST_000161,0324,2025-06-10,07:53:04,190.59,eBay,Online Retail,Orlando,FL,00,0
TXN_00000205,CUST_000435,7660,2025-06-11,17:53:04,250.71,Hilton,Hotel,San Antonio,TX,00,0
TXN_00000855,CUST_000388,9971,2025-06-11,21:34:04,23.07,Sports Arena,Entertainment,Erie,PA,00,0
TXN_00000618,CUST_000276,4183,2025-06-12,04:18:04,132.89,JCPenney,Department Store,Los Angeles,CA,00,0
TXN_00000682,CUST_000303,8609,2025-06-12,07:23:04,70.29,Mobil,Gas Station,New York,NY,00,0
TXN_00000015,CUST_000221,5869,2025-06-12,09:18:04,1964.31,Starbucks,Restaurant,Remote_MT,MT,51,1
TXN_00000416,CUST_000075,9203,2025-06-12,09:58:04,87.28,Bowling Alley,Entertainment,Cincinnati,OH,00,0
TXN_00000560,CUST_000207,5331,2025-06-12,12:02:04,94.36,Pizza Hut,Restaurant,Columbus,OH,00,0
TXN_00000554,CUST_000379,4407,2025-06-12,13:41:04,181.92,Circuit City,Electronics,San Francisco,CA,00,0
TXN_00000663,CUST_000168,3421,2025-06-12,13:58:04,94.27,Whole Foods,Grocery,San Francisco,CA,00,0
TXN_00000158,CUST_000155,5392,2025-06-12,19:30:04,372.32,Convenience Store ATM,ATM,Springfield,IL,00,0
TXN_00000847,CUST_000399,5774,2025-06-12,19:30:04,56.33,Sears,Department Store,Columbus,OH,00,0
TXN_00000728,CUST_000354,2266,2025-06-12,21:11:04,120.36,Target,Grocery,Cleveland,OH,00,0
TXN_00000508,CUST_000301,2288,2025-06-13,04:39:04,1119.76,RadioShack,Electronics,Erie,PA,00,0
TXN_00000634,CUST_000305,5727,2025-06-13,05:49:04,250.32,Hilton,Hotel,San Antonio,TX,00,0
TXN_00000947,CUST_000398,1472,2025-06-13,08:41:04,81.16,Kohl's,Department Store,Syracuse,NY,00,0
TXN_00000378,CUST_000388,4168,2025-06-13,15:38:04,65.29,Walmart,Grocery,San Francisco,CA,00,0
TXN_00000580,CUST_000312,0261,2025-06-13,16:15:04,53.92,BP,Gas Station,Sterling Heights,MI,00,0
TXN_00000474,CUST_000005,3967,2025-06-13,20:25:04,118.56,Pizza Hut,Restaurant,Augusta,GA,00,0
TXN_00000353,CUST_000035,4685,2025-06-14,02:26:04,135.63,Walmart.com,Online Retail,Sterling Heights,MI,00,0
TXN_00000048,CUST_000440,5395,2025-06-14,02:26:04,2.14,Target,Grocery,Columbus,OH,51,1
TXN_00000316,CUST_000215,3631,2025-06-14,10:29:04,235.01,Hyatt,Hotel,Cleveland,OH,00,0
TXN_00000271,CUST_000104,5186,2025-06-14,15:06:04,95.48,Bowling Alley,Entertainment,Toledo,OH,00,0
TXN_00000771,CUST_000224,1418,2025-06-14,19:39:04,21.47,Sports Arena,Entertainment,Syracuse,NY,00,0
TXN_00000864,CUST_000010,1406,2025-06-14,20:31:04,33.65,Bowling Alley,Entertainment,Tampa,FL,00,0
TXN_00000267,CUST_000352,2677,2025-06-14,23:23:04,35.29,Starbucks,Restaurant,Sacramento,CA,00,0
TXN_00000791,CUST_000418,0944,2025-06-14,23:23:04,53.3,BP,Gas Station,Tampa,FL,00,0
TXN_00000994,CUST_000051,4338,2025-06-15,13:48:04,53.8,Walgreens,Pharmacy,Rockford,IL,00,0
TXN_00000358,CUST_000414,2347,2025-06-15,19:58:04,434.19,Convenience Store ATM,ATM,Sacramento,CA,00,0
TXN_00000026,CUST_000290,6716,2025-06-15,19:59:04,1153.23,Pharmacy Plus,Pharmacy,Greensboro,NC,61,1
TXN_00000786,CUST_000421,4820,2025-06-16,01:31:04,64.66,BP,Gas Station,Greensboro,NC,00,0
TXN_00000461,CUST_000258,5233,2025-06-16,02:28:04,129.95,Target,Grocery,Cincinnati,OH,00,0
TXN_00000621,CUST_000348,9690,2025-06-16,02:39:04,32.47,Olive Garden,Restaurant,Springfield,IL,00,0
TXN_00000014,CUST_000176,0052,2025-06-16,02:54:04,1327.52,JCPenney,Department Store,Remote_HI,HI,61,1
TXN_00000697,CUST_000091,1441,2025-06-16,03:45:04,37.46,Walgreens,Pharmacy,Houston,TX,00,0
TXN_00000223,CUST_000033,8490,2025-06-16,05:14:04,61.09,Pizza Hut,Restaurant,Orlando,FL,00,0
TXN_00000303,CUST_000363,4471,2025-06-16,12:16:04,326.19,Holiday Inn,Hotel,Allentown,PA,00,0
TXN_00000932,CUST_000030,1603,2025-06-16,13:20:04,915.61,RadioShack,Electronics,Durham,NC,00,0
TXN_00000555,CUST_000050,1467,2025-06-16,19:42:04,103.38,Starbucks,Restaurant,Greensboro,NC,00,0
TXN_00000498,CUST_000220,5147,2025-06-16,20:20:04,49.59,Rite Aid,Pharmacy,New York,NY,00,0
TXN_00000454,CUST_000190,5107,2025-06-17,05:30:04,32.33,Credit Union ATM,ATM,Rochester,NY,00,0
TXN_00000946,CUST_000231,7884,2025-06-17,11:22:04,82.35,Theme Park,Entertainment,Sterling Heights,MI,00,0
TXN_00000681,CUST_000186,8564,2025-06-17,12:04:04,5.71,CVS,Pharmacy,Savannah,GA,00,0
TXN_00000215,CUST_000061,2603,2025-06-17,15:01:04,90.29,Target,Grocery,Dallas,TX,00,0
TXN_00000884,CUST_000068,5622,2025-06-17,16:02:04,49.5,Health Mart,Pharmacy,Toledo,OH,00,0
TXN_00000486,CUST_000095,2555,2025-06-17,19:36:04,745.42,RadioShack,Electronics,Orlando,FL,00,0
TXN_00000277,CUST_000270,7293,2025-06-18,02:25:04,30.35,JCPenney,Department Store,Sacramento,CA,00,0
TXN_00000477,CUST_000346,6762,2025-06-18,06:19:04,23.59,CVS,Pharmacy,Miami,FL,00,0
TXN_00000642,CUST_000366,8761,2025-06-18,12:43:04,70.82,BP,Gas Station,Detroit,MI,00,0
TXN_00000532,CUST_000294,0461,2025-06-18,13:13:04,30.27,Chevron,Gas Station,Erie,PA,00,0
TXN_00000053,CUST_000356,2961,2025-06-18,14:02:04,24.63,McDonald's,Restaurant,Raleigh,NC,00,0
TXN_00000878,CUST_000327,9156,2025-06-19,01:20:04,23.36,Subway,Restaurant,Pittsburgh,PA,00,0
TXN_00000831,CUST_000162,7191,2025-06-19,06:26:04,39.12,McDonald's,Restaurant,Charlotte,NC,00,0
TXN_00000556,CUST_000440,8837,2025-06-19,13:37:04,172.62,Holiday Inn,Hotel,Syracuse,NY,00,0
TXN_00000352,CUST_000497,4963,2025-06-20,01:32:04,875.36,Best Buy,Electronics,Detroit,MI,00,0
TXN_00000875,CUST_000195,8299,2025-06-20,06:26:04,258.67,Gas Station ATM,ATM,Dallas,TX,00,0
TXN_00000854,CUST_000028,9144,2025-06-20,15:16:04,1125.21,Circuit City,Electronics,Augusta,GA,00,0
TXN_00000483,CUST_000262,1892,2025-06-20,20:55:04,197.95,Target.com,Online Retail,Dallas,TX,00,0
TXN_00000289,CUST_000082,5832,2025-06-20,23:44:04,70.2,Mobil,Gas Station,Syracuse,NY,00,0
TXN_00000839,CUST_000009,6481,2025-06-21,03:59:04,76.47,Bowling Alley,Entertainment,Peoria,IL,00,0
TXN_00000954,CUST_000268,4826,2025-06-21,07:11:04,60.81,Bowling Alley,Entertainment,Cleveland,OH,00,0
TXN_00000274,CUST_000420,9945,2025-06-21,12:44:04,26.53,Shell,Gas Station,Dallas,TX,00,0
TXN_00000848,CUST_000201,1894,2025-06-21,13:22:04,37.53,Mobil,Gas Station,Jacksonville,FL,00,0
TXN_00000439,CUST_000278,0650,2025-06-21,23:08:04,240.21,Credit Union ATM,ATM,Rochester,NY,00,0
TXN_00000636,CUST_000221,6911,2025-06-22,03:45:04,121.43,Credit Union ATM,ATM,Rochester,NY,00,0
TXN_00000278,CUST_000435,0344,2025-06-22,19:56:04,38.02,Exxon,Gas Station,Greensboro,NC,00,0
TXN_00000863,CUST_000374,4620,2025-06-22,20:12:04,312.33,Hilton,Hotel,Cleveland,OH,00,0
TXN_00000829,CUST_000352,0826,2025-06-23,02:02:04,65.87,Shell,Gas Station,Miami,FL,00,0
TXN_00000033,CUST_000412,0249,2025-06-23,03:51:04,1203.05,Fry's Electronics,Electronics,Rockford,IL,61,1
TXN_00000281,CUST_000085,4617,2025-06-23,10:02:04,149.27,Best Buy Online,Online Retail,Springfield,IL,00,0
TXN_00000104,CUST_000285,4628,2025-06-23,13:36:04,351.79,Hilton,Hotel,Springfield,IL,00,0
TXN_00000335,CUST_000499,2572,2025-06-23,13:39:04,7.91,Walgreens,Pharmacy,Erie,PA,00,0
TXN_00000179,CUST_000325,1296,2025-06-23,21:29:04,225.93,Mall ATM,ATM,Columbus,GA,00,0
TXN_00000216,CUST_000457,9041,2025-06-24,08:11:04,191.79,Walmart.com,Online Retail,Columbus,GA,00,0
TXN_00000388,CUST_000078,5072,2025-06-24,13:24:04,142.11,Whole Foods,Grocery,Rochester,NY,00,0
TXN_00000650,CUST_000245,9749,2025-06-24,18:21:04,70.17,Whole Foods,Grocery,Syracuse,NY,00,0
TXN_00000160,CUST_000363,1006,2025-06-24,19:01:04,390.11,Best Western,Hotel,Toledo,OH,00,0
TXN_00000116,CUST_000200,1212,2025-06-24,20:56:04,287.35,Mall ATM,ATM,Durham,NC,00,0
TXN_00000336,CUST_000149,8554,2025-06-25,03:12:04,51.08,Nordstrom,Department Store,Warren,MI,00,0
TXN_00000755,CUST_000022,8169,2025-06-25,11:46:04,1141.49,Fry's Electronics,Electronics,Atlanta,GA,00,0
TXN_00000001,CUST_000380,0013,2025-06-25,19:10:04,1341.87,Target.com,Online Retail,Remote_VT,VT,14,1
TXN_00000705,CUST_000082,8449,2025-06-25,19:16:04,197.42,Macy's,Department Store,Cleveland,OH,00,0
TXN_00000491,CUST_000143,9551,2025-06-25,21:05:04,74.99,Sports Arena,Entertainment,Cincinnati,OH,00,0
TXN_00000887,CUST_000332,0557,2025-06-25,23:46:04,38.57,Whole Foods,Grocery,Cleveland,OH,00,0
TXN_00000894,CUST_000284,3584,2025-06-26,01:24:04,56.87,Kohl's,Department Store,Columbus,GA,00,0
TXN_00000097,CUST_000315,8783,2025-06-26,01:32:04,265.11,Target.com,Online Retail,Syracuse,NY,00,0
TXN_00000235,CUST_000324,5449,2025-06-26,02:35:04,446.09,Convenience Store ATM,ATM,Erie,PA,00,0
TXN_00000175,CUST_000142,5207,2025-06-26,03:04:04,229.52,Nordstrom,Department Store,Toledo,OH,00,0
TXN_00000593,CUST_000272,8741,2025-06-26,03:39:04,289.8,Amazon,Online Retail,Rockford,IL,00,0
TXN_00000141,CUST_000316,5691,2025-06-26,09:43:04,190.59,Kohl's,Department Store,Miami,FL,00,0
TXN_00000856,CUST_000076,3231,2025-06-26,10:24:04,45.92,Starbucks,Restaurant,San Antonio,TX,00,0
TXN_00000753,CUST_000080,6438,2025-06-26,12:38:04,21.41,BP,Gas Station,San Diego,CA,00,0
TXN_00000973,CUST_000119,3910,2025-06-26,17:07:04,57.73,Nordstrom,Department Store,San Francisco,CA,00,0
TXN_00000840,CUST_000486,6432,2025-06-26,21:44:04,61.8,BP,Gas Station,Warren,MI,00,0
TXN_00000651,CUST_000413,5878,2025-06-26,22:46:04,88.12,Nordstrom,Department Store,Raleigh,NC,00,0
TXN_00000037,CUST_000478,2639,2025-06-27,00:40:04,914.37,Concert Hall,Entertainment,Cincinnati,OH,61,1
TXN_00000738,CUST_000290,2182,2025-06-27,01:29:04,232.53,Amazon,Online Retail,Allentown,PA,00,0
TXN_00000154,CUST_000323,8564,2025-06-27,08:24:04,48.48,McDonald's,Restaurant,Miami,FL,00,0
TXN_00000362,CUST_000323,1238,2025-06-27,12:20:04,87.0,Olive Garden,Restaurant,Erie,PA,00,0
TXN_00000890,CUST_000157,4723,2025-06-27,16:49:04,41.05,Theme Park,Entertainment,Raleigh,NC,00,0
TXN_00000874,CUST_000178,3867,2025-06-27,18:27:04,114.07,Mall ATM,ATM,Houston,TX,00,0
TXN_00000620,CUST_000468,7996,2025-06-27,19:20:04,420.37,Mall ATM,ATM,Peoria,IL,00,0
TXN_00000735,CUST_000306,6604,2025-06-27,23:08:04,61.69,JCPenney,Department Store,Los Angeles,CA,00,0
TXN_00000173,CUST_000106,0349,2025-06-27,23:52:04,123.24,Nordstrom,Department Store,Cincinnati,OH,00,0
TXN_00000315,CUST_000108,2207,2025-06-28,03:27:04,16.38,Movie Theater,Entertainment,Jacksonville,FL,00,0
TXN_00000387,CUST_000420,4821,2025-06-28,03:30:04,187.34,Nordstrom,Department Store,Cincinnati,OH,00,0
TXN_00000783,CUST_000403,2031,2025-06-28,08:31:04,1018.24,Fry's Electronics,Electronics,Syracuse,NY,00,0
TXN_00000777,CUST_000232,7616,2025-06-28,14:13:04,80.28,Nordstrom,Department Store,Allentown,PA,00,0
TXN_00000196,CUST_000278,4608,2025-06-28,21:41:04,42.85,Shell,Gas Station,Los Angeles,CA,00,0
TXN_00000743,CUST_000015,1339,2025-06-29,01:37:04,225.06,JCPenney,Department Store,Peoria,IL,00,0
TXN_00000815,CUST_000444,0849,2025-06-29,10:53:04,175.58,Walmart.com,Online Retail,Sacramento,CA,00,0
TXN_00000440,CUST_000023,2419,2025-06-29,11:32:04,42.28,Pharmacy Plus,Pharmacy,Austin,TX,00,0
TXN_00000736,CUST_000216,7514,2025-06-29,12:57:04,143.29,Holiday Inn,Hotel,Sterling Heights,MI,00,0
TXN_00000992,CUST_000495,5049,2025-06-29,17:37:04,237.74,Credit Union ATM,ATM,Dallas,TX,00,0
TXN_00000059,CUST_000488,2717,2025-06-29,18:20:04,334.83,Holiday Inn,Hotel,Detroit,MI,00,0
TXN_00000101,CUST_000092,8686,2025-06-30,03:16:04,151.67,eBay,Online Retail,Austin,TX,00,0
TXN_00000379,CUST_000355,1220,2025-06-30,07:38:04,249.39,Amazon,Online Retail,Miami,FL,00,0
TXN_00000093,CUST_000334,0262,2025-06-30,07:39:04,120.31,Safeway,Grocery,Austin,TX,00,0
TXN_00000427,CUST_000488,8775,2025-06-30,08:57:04,70.75,Exxon,Gas Station,Toledo,OH,00,0
TXN_00000972,CUST_000302,1732,2025-06-30,13:52:04,256.24,Hyatt,Hotel,Allentown,PA,00,0
TXN_00000465,CUST_000398,1178,2025-06-30,15:33:04,186.38,Amazon,Online Retail,Sterling Heights,MI,00,0
TXN_00000704,CUST_000140,9060,2025-06-30,16:07:04,292.15,Hilton,Hotel,Miami,FL,00,0
TXN_00000462,CUST_000281,4438,2025-06-30,21:10:04,82.83,Bank ATM,ATM,Detroit,MI,00,0
TXN_00000800,CUST_000385,2023,2025-07-01,03:07:04,54.58,Bowling Alley,Entertainment,Springfield,IL,00,0
TXN_00000192,CUST_000232,5102,2025-07-01,03:54:04,342.99,Hilton,Hotel,Columbus,OH,00,0
TXN_00000809,CUST_000395,0950,2025-07-01,07:44:04,27.85,Rite Aid,Pharmacy,San Diego,CA,00,0
TXN_00000986,CUST_000130,1659,2025-07-01,20:12:04,856.27,Circuit City,Electronics,Houston,TX,00,0
TXN_00000291,CUST_000273,9465,2025-07-01,20:37:04,20.49,Mobil,Gas Station,Durham,NC,00,0
